Time Stamp (ms), Temp1(T1), Temp2 (T2),Humidity (H), Pressure (P),AccelX (X), AccelY (Y), AccelZ (Z)
2807004,33.55,33.50,14.71,12.40,-3.20,-2.82,-2.93
2808004,33.56,33.49,14.40,12.40,-3.21,-2.82,-2.93
2809005,33.56,33.49,14.40,12.40,-3.20,-2.82,-2.93
2810004,33.55,33.49,14.24,12.40,-3.18,-2.82,-2.93
2811004,33.56,33.49,14.24,12.40,-3.21,-2.82,-2.93
2812004,33.55,33.49,14.56,12.40,-3.20,-2.81,-2.92
2813004,33.55,33.49,15.03,12.40,-3.21,-2.82,-2.93
2814004,33.55,33.49,15.34,12.40,-3.27,-2.80,-2.91
2815004,33.55,33.49,15.50,12.40,-3.18,-2.84,-2.94
2816004,33.55,33.49,15.19,12.40,-3.20,-2.85,-2.96
2817004,33.56,33.49,15.03,12.40,-3.15,-2.72,-2.86
2818004,33.56,33.48,14.87,12.40,-3.22,-2.83,-2.93
2819004,33.55,33.48,14.40,12.40,-3.21,-2.82,-2.93
2820004,33.56,33.48,13.29,12.40,-3.23,-2.77,-2.89
2821004,33.55,33.48,12.51,12.40,-3.21,-2.82,-2.92
2822004,33.54,33.48,12.35,12.40,-3.22,-2.82,-2.93
2823004,33.55,33.48,12.03,12.40,-3.20,-2.82,-2.93
2824004,33.54,33.48,12.35,12.40,-3.20,-2.82,-2.93
2825005,33.55,33.48,12.82,12.40,-3.20,-2.82,-2.93
2826004,33.55,33.48,12.51,12.42,-3.20,-2.82,-2.93
2827004,33.55,33.48,12.66,12.42,-3.23,-2.83,-2.94
